time,open,high,low,close,volume
06.08.2024 10:00:00.000 UTC,144.744,145.118,144.357,144.887,24471.72
06.08.2024 11:00:00.000 UTC,144.899,145.458,144.899,145.152,24092.74
06.08.2024 12:00:00.000 UTC,145.147,145.197,144.481,144.599,28729.47
06.08.2024 13:00:00.000 UTC,144.599,144.711,144.045,144.394,33699.93
06.08.2024 14:00:00.000 UTC,144.395,144.99,144.27,144.501,29593.7
06.08.2024 15:00:00.000 UTC,144.502,145.207,144.502,145.111,27726.7
06.08.2024 16:00:00.000 UTC,145.113,145.417,145.014,145.373,21940.99
06.08.2024 17:00:00.000 UTC,145.376,145.389,145.051,145.338,16775.27
06.08.2024 18:00:00.000 UTC,145.339,145.363,145.001,145.002,12584.84
06.08.2024 19:00:00.000 UTC,145.001,145.069,144.729,144.729,10257.36
06.08.2024 20:00:00.000 UTC,144.734,144.82,144.149,144.296,7921.1
06.08.2024 21:00:00.000 UTC,144.296,144.612,144.153,144.524,1343.52
06.08.2024 22:00:00.000 UTC,144.462,144.734,144.3,144.553,16607.08
06.08.2024 23:00:00.000 UTC,144.556,144.756,144.378,144.738,15734.91
07.08.2024 00:00:00.000 UTC,144.743,145.253,144.543,144.729,34631.16
07.08.2024 01:00:00.000 UTC,144.728,147.488,144.561,146.729,41591.95
07.08.2024 02:00:00.000 UTC,146.729,146.947,146.335,146.843,27633.31
07.08.2024 03:00:00.000 UTC,146.838,147.37,146.627,147.131,21699.61
07.08.2024 04:00:00.000 UTC,147.129,147.897,147.103,147.613,19528.07
07.08.2024 05:00:00.000 UTC,147.612,147.814,146.834,146.975,25416.7
07.08.2024 06:00:00.000 UTC,146.973,147.136,146.434,146.575,38459.77
07.08.2024 07:00:00.000 UTC,146.576,146.942,146.081,146.687,27630.75
07.08.2024 08:00:00.000 UTC,146.689,147.227,146.62,147.199,46061.32
07.08.2024 09:00:00.000 UTC,147.201,147.636,147.086,147.574,35739.53
07.08.2024 10:00:00.000 UTC,147.572,147.608,147.04,147.193,22725.19
07.08.2024 11:00:00.000 UTC,147.194,147.504,146.983,147.198,14759.3
07.08.2024 12:00:00.000 UTC,147.203,147.229,146.867,146.995,21432.45
07.08.2024 13:00:00.000 UTC,146.992,147.339,146.919,147.219,21142.01
07.08.2024 14:00:00.000 UTC,147.22,147.395,146.648,147.271,25273.56
07.08.2024 15:00:00.000 UTC,147.27,147.686,147.254,147.416,16566.16
07.08.2024 16:00:00.000 UTC,147.42,147.496,147.067,147.175,14986.12
07.08.2024 17:00:00.000 UTC,147.177,147.403,146.961,147.034,16522.71
07.08.2024 18:00:00.000 UTC,147.032,147.044,146.68,146.841,17381.52
07.08.2024 19:00:00.000 UTC,146.84,147.185,146.785,146.847,18052.77
07.08.2024 20:00:00.000 UTC,146.847,146.906,146.656,146.656,6025.99
07.08.2024 21:00:00.000 UTC,146.653,146.747,146.619,146.693,1728.96
07.08.2024 22:00:00.000 UTC,146.695,146.78,146.353,146.524,11172.04
07.08.2024 23:00:00.000 UTC,146.523,146.535,145.564,146.283,35959.29
08.08.2024 00:00:00.000 UTC,146.297,146.539,145.426,146,48739.25
08.08.2024 01:00:00.000 UTC,146.003,146.619,145.953,146.373,41040.94
08.08.2024 02:00:00.000 UTC,146.372,146.871,146.349,146.591,31597.04
08.08.2024 03:00:00.000 UTC,146.592,146.718,146.304,146.376,31617.68
08.08.2024 04:00:00.000 UTC,146.384,146.388,145.906,146.131,33917.36
08.08.2024 05:00:00.000 UTC,146.131,146.4,145.938,145.971,42318.67
08.08.2024 06:00:00.000 UTC,145.967,146.342,145.877,146.197,51622.73
08.08.2024 07:00:00.000 UTC,146.198,146.223,145.627,145.868,47475.43
08.08.2024 08:00:00.000 UTC,145.873,146.275,145.754,146.192,40762.72
08.08.2024 09:00:00.000 UTC,146.192,146.486,146.016,146.124,35877.45
08.08.2024 10:00:00.000 UTC,146.122,146.299,146.016,146.105,35324.74
08.08.2024 11:00:00.000 UTC,146.104,146.301,145.941,146.161,38883.12
08.08.2024 12:00:00.000 UTC,146.159,147.292,145.947,147.064,57499.7
08.08.2024 13:00:00.000 UTC,147.06,147.542,146.918,147.125,57609.35
08.08.2024 14:00:00.000 UTC,147.126,147.428,146.933,147.29,47189.54
08.08.2024 15:00:00.000 UTC,147.29,147.3,147.015,147.091,30158.26
08.08.2024 16:00:00.000 UTC,147.091,147.259,147.073,147.244,17583.34
08.08.2024 17:00:00.000 UTC,147.243,147.419,147.148,147.36,20963.23
08.08.2024 18:00:00.000 UTC,147.361,147.433,147.2,147.212,18346.35
08.08.2024 19:00:00.000 UTC,147.21,147.269,147.091,147.145,21411.38
08.08.2024 20:00:00.000 UTC,147.147,147.288,147.097,147.261,7659
08.08.2024 21:00:00.000 UTC,147.174,147.27,147.128,147.196,716.74
08.08.2024 22:00:00.000 UTC,147.202,147.306,147.153,147.272,12307.89
08.08.2024 23:00:00.000 UTC,147.27,147.813,147.245,147.694,23512.63
09.08.2024 00:00:00.000 UTC,147.694,147.768,147.198,147.482,53248.91
09.08.2024 01:00:00.000 UTC,147.486,147.615,147.077,147.085,34146.09
09.08.2024 02:00:00.000 UTC,147.083,147.503,147.019,147.492,29757.91
09.08.2024 03:00:00.000 UTC,147.492,147.568,147.143,147.225,31310.2
09.08.2024 04:00:00.000 UTC,147.226,147.255,146.814,146.886,23731.33
09.08.2024 05:00:00.000 UTC,146.882,147.106,146.71,147.009,35236.42
09.08.2024 06:00:00.000 UTC,147.014,147.217,146.885,147.197,28796.82
09.08.2024 07:00:00.000 UTC,147.198,147.21,146.918,147.204,34805.16
09.08.2024 08:00:00.000 UTC,147.203,147.32,146.917,147.208,40081.4
09.08.2024 09:00:00.000 UTC,147.207,147.286,147.139,147.233,35123.97
09.08.2024 10:00:00.000 UTC,147.234,147.264,147.035,147.137,26018.54
09.08.2024 11:00:00.000 UTC,147.14,147.158,146.823,147.011,40945.15
09.08.2024 12:00:00.000 UTC,147.013,147.033,146.508,146.777,41674.41
09.08.2024 13:00:00.000 UTC,146.777,146.791,146.51,146.606,40731.02
09.08.2024 14:00:00.000 UTC,146.607,146.634,146.267,146.538,54051.75
09.08.2024 15:00:00.000 UTC,146.539,146.732,146.44,146.495,39715.22
09.08.2024 16:00:00.000 UTC,146.491,146.665,146.477,146.609,27473.06
09.08.2024 17:00:00.000 UTC,146.609,146.761,146.598,146.695,21801.75
09.08.2024 18:00:00.000 UTC,146.696,146.722,146.593,146.614,15465.84
09.08.2024 19:00:00.000 UTC,146.614,146.673,146.556,146.641,12340.35
09.08.2024 20:00:00.000 UTC,146.641,146.699,146.591,146.634,6927.96
11.08.2024 21:00:00.000 UTC,146.484,146.892,146.468,146.696,433.43
11.08.2024 22:00:00.000 UTC,146.729,147.005,146.706,146.992,8258.36
11.08.2024 23:00:00.000 UTC,146.992,147.128,146.92,147.072,14912.06
12.08.2024 00:00:00.000 UTC,147.071,147.074,146.798,146.854,19611.82
12.08.2024 01:00:00.000 UTC,146.855,146.994,146.698,146.962,27715.54
12.08.2024 02:00:00.000 UTC,146.96,146.98,146.841,146.934,17588.44
12.08.2024 03:00:00.000 UTC,146.933,147.22,146.879,147.196,20897.67
12.08.2024 04:00:00.000 UTC,147.202,147.209,147.025,147.124,18901.4
12.08.2024 05:00:00.000 UTC,147.122,147.222,147.087,147.201,22735.42
12.08.2024 06:00:00.000 UTC,147.198,147.28,147.151,147.224,29488.41
12.08.2024 07:00:00.000 UTC,147.224,147.32,147.089,147.218,36346.88
12.08.2024 08:00:00.000 UTC,147.217,147.443,147.19,147.361,17477.52
12.08.2024 09:00:00.000 UTC,147.354,147.383,147.207,147.318,18850.29
12.08.2024 10:00:00.000 UTC,147.318,147.438,147.285,147.417,18576.04
12.08.2024 11:00:00.000 UTC,147.417,147.666,147.384,147.571,24249.19
12.08.2024 12:00:00.000 UTC,147.575,147.737,147.521,147.715,25383.36
12.08.2024 13:00:00.000 UTC,147.716,148.222,147.671,147.774,50405.26
12.08.2024 14:00:00.000 UTC,147.776,147.944,147.659,147.873,48390.61
12.08.2024 15:00:00.000 UTC,147.874,147.892,147.245,147.542,44359.79
12.08.2024 16:00:00.000 UTC,147.544,147.572,147.276,147.355,28231.84
12.08.2024 17:00:00.000 UTC,147.353,147.353,147.089,147.179,31213.52
12.08.2024 18:00:00.000 UTC,147.18,147.313,147.073,147.299,25367.76
12.08.2024 19:00:00.000 UTC,147.299,147.323,147.04,147.181,23133.44
12.08.2024 20:00:00.000 UTC,147.181,147.28,147.149,147.177,7679.46
12.08.2024 21:00:00.000 UTC,147.176,147.208,147.093,147.178,1590.5
12.08.2024 22:00:00.000 UTC,147.178,147.221,147.105,147.131,8305.38
12.08.2024 23:00:00.000 UTC,147.13,147.223,146.914,147.022,11120.34
13.08.2024 00:00:00.000 UTC,147.023,147.302,147.003,147.262,38480.2
13.08.2024 01:00:00.000 UTC,147.262,147.513,147.262,147.323,23565.27
13.08.2024 02:00:00.000 UTC,147.322,147.394,147.228,147.375,15373.44
13.08.2024 03:00:00.000 UTC,147.375,147.507,147.308,147.48,14736.75
13.08.2024 04:00:00.000 UTC,147.481,147.794,147.43,147.714,22371.56
13.08.2024 05:00:00.000 UTC,147.714,147.822,147.6,147.65,18437.35
13.08.2024 06:00:00.000 UTC,147.65,147.945,147.55,147.883,24946.21
13.08.2024 07:00:00.000 UTC,147.882,147.945,147.765,147.854,31843.97
13.08.2024 08:00:00.000 UTC,147.854,147.891,147.666,147.842,28622.94
13.08.2024 09:00:00.000 UTC,147.841,147.919,147.701,147.89,19992.08
13.08.2024 10:00:00.000 UTC,147.89,147.916,147.53,147.53,30507.79
13.08.2024 11:00:00.000 UTC,147.534,147.613,147.311,147.348,39767.56
13.08.2024 12:00:00.000 UTC,147.349,147.509,147.059,147.403,36582.45
13.08.2024 13:00:00.000 UTC,147.409,147.471,146.846,147.077,57479.16
13.08.2024 14:00:00.000 UTC,147.078,147.17,146.894,146.996,40657.9
13.08.2024 15:00:00.000 UTC,146.995,147.092,146.942,146.972,29210.41
13.08.2024 16:00:00.000 UTC,146.971,146.971,146.704,146.733,21116.62
13.08.2024 17:00:00.000 UTC,146.733,146.91,146.707,146.901,20200.16
13.08.2024 18:00:00.000 UTC,146.9,146.902,146.645,146.676,24904.73
13.08.2024 19:00:00.000 UTC,146.677,146.856,146.596,146.83,33833.36
13.08.2024 20:00:00.000 UTC,146.828,146.899,146.786,146.814,15707.85
13.08.2024 21:00:00.000 UTC,146.812,146.855,146.602,146.83,1172.43
13.08.2024 22:00:00.000 UTC,146.83,146.869,146.735,146.823,7267.96
13.08.2024 23:00:00.000 UTC,146.823,147.013,146.779,146.943,10840.59
14.08.2024 00:00:00.000 UTC,146.944,147.145,146.916,147.09,20304.47
14.08.2024 01:00:00.000 UTC,147.089,147.185,146.748,146.866,21577.18
14.08.2024 02:00:00.000 UTC,146.867,146.895,146.068,146.461,32579.53
14.08.2024 03:00:00.000 UTC,146.462,146.903,146.327,146.776,27353.52
14.08.2024 04:00:00.000 UTC,146.775,147.071,146.752,146.867,20361.7
14.08.2024 05:00:00.000 UTC,146.866,147.096,146.771,147.084,17585.42
14.08.2024 06:00:00.000 UTC,147.086,147.313,146.905,147.188,30981.27
14.08.2024 07:00:00.000 UTC,147.189,147.422,147.108,147.407,24505.13
14.08.2024 08:00:00.000 UTC,147.405,147.501,147.098,147.114,21260.38
14.08.2024 09:00:00.000 UTC,147.113,147.161,147.028,147.101,15562.97
14.08.2024 10:00:00.000 UTC,147.102,147.148,146.839,146.87,8750.89
14.08.2024 11:00:00.000 UTC,146.869,146.971,146.828,146.89,10795.73
14.08.2024 12:00:00.000 UTC,146.889,147.578,146.505,147.31,24216.43
14.08.2024 13:00:00.000 UTC,147.311,147.44,146.913,146.959,26578.63
14.08.2024 14:00:00.000 UTC,146.961,147.007,146.573,146.76,24396.54
14.08.2024 15:00:00.000 UTC,146.764,146.887,146.635,146.866,15326.29
14.08.2024 16:00:00.000 UTC,146.865,146.966,146.817,146.946,13767.79
14.08.2024 17:00:00.000 UTC,146.945,147.261,146.933,147.21,10837.65
14.08.2024 18:00:00.000 UTC,147.21,147.265,147.163,147.242,7981.91
14.08.2024 19:00:00.000 UTC,147.244,147.378,147.202,147.342,6218.29
14.08.2024 20:00:00.000 UTC,147.341,147.439,147.291,147.31,5113.02
14.08.2024 21:00:00.000 UTC,147.308,147.308,147.213,147.25,402.36
14.08.2024 22:00:00.000 UTC,147.249,147.309,147.147,147.288,3563.16
14.08.2024 23:00:00.000 UTC,147.284,147.404,147.216,147.272,5557.98
15.08.2024 00:00:00.000 UTC,147.273,147.354,147.154,147.229,11634.27
15.08.2024 01:00:00.000 UTC,147.229,147.609,147.197,147.518,16413.37
15.08.2024 02:00:00.000 UTC,147.517,147.584,147.414,147.463,9755.22
15.08.2024 03:00:00.000 UTC,147.46,147.472,147.337,147.402,7610.43
15.08.2024 04:00:00.000 UTC,147.402,147.416,147.232,147.267,8586.43
15.08.2024 05:00:00.000 UTC,147.267,147.346,147.053,147.137,9760.45
15.08.2024 06:00:00.000 UTC,147.14,147.333,147.105,147.164,9481.24
15.08.2024 07:00:00.000 UTC,147.163,147.263,147.094,147.21,11527.64
15.08.2024 08:00:00.000 UTC,147.212,147.392,147.202,147.333,11342.29
15.08.2024 09:00:00.000 UTC,147.332,147.448,147.317,147.374,8614.21
15.08.2024 10:00:00.000 UTC,147.377,147.382,147.202,147.229,6380.81
15.08.2024 11:00:00.000 UTC,147.229,147.329,147.178,147.219,14054.31
15.08.2024 12:00:00.000 UTC,147.218,149.156,147.184,148.957,31881.37
15.08.2024 13:00:00.000 UTC,148.959,149.322,148.866,149.077,30543.2
15.08.2024 14:00:00.000 UTC,149.075,149.152,148.779,149.035,51701.13
15.08.2024 15:00:00.000 UTC,149.033,149.034,148.863,148.913,22004.89
15.08.2024 16:00:00.000 UTC,148.913,149.05,148.85,149.042,14910.42
15.08.2024 17:00:00.000 UTC,149.041,149.185,148.957,149.093,12926.42
15.08.2024 18:00:00.000 UTC,149.091,149.111,148.983,149.004,11761.51
15.08.2024 19:00:00.000 UTC,149.004,149.048,148.969,149.042,8878.23
15.08.2024 20:00:00.000 UTC,149.042,149.396,149.018,149.263,12906.33
15.08.2024 21:00:00.000 UTC,149.267,149.33,149.242,149.293,343.41
15.08.2024 22:00:00.000 UTC,149.292,149.305,149.03,149.258,6507.34
15.08.2024 23:00:00.000 UTC,149.258,149.262,149.148,149.227,7687.63
16.08.2024 00:00:00.000 UTC,149.227,149.268,148.906,149.152,21157.25
16.08.2024 01:00:00.000 UTC,149.151,149.225,148.841,148.917,19869.59
16.08.2024 02:00:00.000 UTC,148.919,148.995,148.738,148.877,15609.82
16.08.2024 03:00:00.000 UTC,148.875,148.955,148.787,148.931,13210.11
16.08.2024 04:00:00.000 UTC,148.931,149.008,148.831,148.86,10059.13
16.08.2024 05:00:00.000 UTC,148.864,149.056,148.846,148.921,9274.42
16.08.2024 06:00:00.000 UTC,148.922,149.095,148.856,149.061,21766.22
16.08.2024 07:00:00.000 UTC,149.057,149.061,148.897,149.015,19583.57
16.08.2024 08:00:00.000 UTC,149.016,149.054,148.654,148.711,33846.2
16.08.2024 09:00:00.000 UTC,148.711,148.765,148.596,148.675,24879.52
16.08.2024 10:00:00.000 UTC,148.674,148.679,148.323,148.351,27381.36
16.08.2024 11:00:00.000 UTC,148.353,148.354,147.957,148.045,40457.6
16.08.2024 12:00:00.000 UTC,148.045,148.103,147.613,147.683,32102.63
16.08.2024 13:00:00.000 UTC,147.683,147.931,147.622,147.763,31958.44
16.08.2024 14:00:00.000 UTC,147.767,148.258,147.765,147.999,36147.86
16.08.2024 15:00:00.000 UTC,147.999,148.267,147.973,148.132,31658.94
16.08.2024 16:00:00.000 UTC,148.134,148.192,147.993,148.002,27273.35
16.08.2024 17:00:00.000 UTC,148.002,148.01,147.707,147.744,12122.69
16.08.2024 18:00:00.000 UTC,147.746,147.814,147.644,147.671,15178.24
16.08.2024 19:00:00.000 UTC,147.67,147.724,147.632,147.699,8682.99
16.08.2024 20:00:00.000 UTC,147.699,147.701,147.569,147.587,6455.51
18.08.2024 21:00:00.000 UTC,147.555,147.67,147.484,147.63,303.44
18.08.2024 22:00:00.000 UTC,147.629,147.908,147.597,147.863,9626.58
18.08.2024 23:00:00.000 UTC,147.859,148.051,147.827,147.963,9935.49
19.08.2024 00:00:00.000 UTC,147.962,148,147.731,147.816,25888.44
19.08.2024 01:00:00.000 UTC,147.815,147.876,147.32,147.41,27290.41
19.08.2024 02:00:00.000 UTC,147.409,147.637,147.304,147.348,17383.46
19.08.2024 03:00:00.000 UTC,147.346,147.371,146.311,146.458,29518.99
19.08.2024 04:00:00.000 UTC,146.459,146.623,145.861,146.187,27671.8
19.08.2024 05:00:00.000 UTC,146.188,146.294,145.41,145.424,28631.6
19.08.2024 06:00:00.000 UTC,145.423,145.874,145.182,145.871,23446.27
19.08.2024 07:00:00.000 UTC,145.87,146.256,145.671,146.103,32766.6
19.08.2024 08:00:00.000 UTC,146.102,146.228,145.902,146.076,43201.65
19.08.2024 09:00:00.000 UTC,146.076,146.278,145.96,146.268,27583.64
19.08.2024 10:00:00.000 UTC,146.268,146.52,146.239,146.347,35554.56
19.08.2024 11:00:00.000 UTC,146.347,146.387,146.026,146.036,28873.44
19.08.2024 12:00:00.000 UTC,146.038,146.27,145.93,146.216,30526.59
19.08.2024 13:00:00.000 UTC,146.217,146.575,146.216,146.397,47048.36
19.08.2024 14:00:00.000 UTC,146.399,146.674,146.19,146.364,40195.22
19.08.2024 15:00:00.000 UTC,146.364,146.711,146.353,146.424,28851.56
19.08.2024 16:00:00.000 UTC,146.423,146.594,146.389,146.5,17795.89
19.08.2024 17:00:00.000 UTC,146.501,146.618,146.457,146.538,9547.56
19.08.2024 18:00:00.000 UTC,146.538,146.688,146.482,146.656,11481.52
19.08.2024 19:00:00.000 UTC,146.659,146.678,146.554,146.634,9802.28
19.08.2024 20:00:00.000 UTC,146.634,146.692,146.579,146.582,4315.91
19.08.2024 21:00:00.000 UTC,146.576,146.633,146.521,146.567,513.47
19.08.2024 22:00:00.000 UTC,146.567,146.645,146.537,146.627,2145.38
19.08.2024 23:00:00.000 UTC,146.628,146.866,146.609,146.709,7953.22
20.08.2024 00:00:00.000 UTC,146.711,146.723,146.177,146.342,38317.54
20.08.2024 01:00:00.000 UTC,146.342,146.531,145.845,146.337,29746.89
20.08.2024 02:00:00.000 UTC,146.342,147.097,146.295,147.002,21691.24
20.08.2024 03:00:00.000 UTC,147.001,147.161,146.837,147.066,24296.83
20.08.2024 04:00:00.000 UTC,147.062,147.102,146.784,146.929,14275.08
20.08.2024 05:00:00.000 UTC,146.927,147.325,146.923,147.282,18882.38
20.08.2024 06:00:00.000 UTC,147.288,147.345,146.903,147.047,23910.3
20.08.2024 07:00:00.000 UTC,147.048,147.193,146.327,146.556,40110.19
20.08.2024 08:00:00.000 UTC,146.556,146.582,146.232,146.52,40746.35
20.08.2024 09:00:00.000 UTC,146.521,146.554,146.378,146.475,29349.59
20.08.2024 10:00:00.000 UTC,146.476,146.505,146.326,146.444,30919.33
20.08.2024 11:00:00.000 UTC,146.446,146.555,146.337,146.374,23187.23
20.08.2024 12:00:00.000 UTC,146.374,146.489,146.124,146.167,36345.4
20.08.2024 13:00:00.000 UTC,146.17,146.291,146.042,146.11,36468.59
20.08.2024 14:00:00.000 UTC,146.108,146.246,145.518,145.596,54081.56
20.08.2024 15:00:00.000 UTC,145.599,145.866,145.583,145.695,30228.48
20.08.2024 16:00:00.000 UTC,145.695,145.744,145.373,145.396,17142.31
20.08.2024 17:00:00.000 UTC,145.393,145.488,145.344,145.484,14385.71
20.08.2024 18:00:00.000 UTC,145.484,145.535,145.366,145.384,14590.99
20.08.2024 19:00:00.000 UTC,145.383,145.431,145.323,145.336,8416.59
20.08.2024 20:00:00.000 UTC,145.336,145.36,145.198,145.235,6272.77
20.08.2024 21:00:00.000 UTC,145.235,145.235,145.083,145.116,1546.97
20.08.2024 22:00:00.000 UTC,145.114,145.178,144.988,145.121,11310.33
20.08.2024 23:00:00.000 UTC,145.12,145.351,144.943,145.322,21567.52
21.08.2024 00:00:00.000 UTC,145.322,145.552,144.93,145.448,32730.09
21.08.2024 01:00:00.000 UTC,145.449,145.584,145.251,145.408,27378.94
21.08.2024 02:00:00.000 UTC,145.408,145.492,145.275,145.387,12166.77
21.08.2024 03:00:00.000 UTC,145.39,145.565,145.363,145.474,16826.14
21.08.2024 04:00:00.000 UTC,145.476,145.759,145.39,145.674,13730.84
21.08.2024 05:00:00.000 UTC,145.674,145.781,145.512,145.666,13301.18
21.08.2024 06:00:00.000 UTC,145.666,145.976,145.569,145.948,26264.79
21.08.2024 07:00:00.000 UTC,145.953,146.226,145.687,146.142,41903.92
21.08.2024 08:00:00.000 UTC,146.144,146.171,145.878,146.03,28095.35
21.08.2024 09:00:00.000 UTC,146.031,146.183,145.951,146.114,27434.53
21.08.2024 10:00:00.000 UTC,146.117,146.225,146.037,146.175,19772.66
21.08.2024 11:00:00.000 UTC,146.174,146.198,146.032,146.061,27711.3
21.08.2024 12:00:00.000 UTC,146.06,146.06,145.733,145.777,33399.75
